LAD_CODE,RESULT
E07000043,"[
  {
    ""latitude"": 52.8208,
    ""longitude"": 1.3853,
    ""name"": ""North Walsham""
  },
  {
    ""latitude"": 52.9312,
    ""longitude"": 1.3018,
    ""name"": ""Cromer""
  },
  {
    ""latitude"": 52.9412,
    ""longitude"": 1.2119,
    ""name"": ""Sheringham""
  },
  {
    ""latitude"": 52.7731,
    ""longitude"": 1.5167,
    ""name"": ""Stalham""
  },
  {
    ""latitude"": 52.9054,
    ""longitude"": 1.0907,
    ""name"": ""Holt""
  },
  {
    ""latitude"": 52.8778,
    ""longitude"": 1.4342,
    ""name"": ""Mundesley""
  },
  {
    ""latitude"": 52.8294,
    ""longitude"": 0.8458,
    ""name"": ""Fakenham""
  },
  {
    ""latitude"": 52.9548,
    ""longitude"": 0.8535,
    ""name"": ""Wells-next-the-Sea""
  },
  {
    ""latitude"": 52.7945,
    ""longitude"": 1.2554,
    ""name"": ""Aylsham""
  },
  {
    ""latitude"": 52.7113,
    ""longitude"": 1.4025,
    ""name"": ""Hoveton""
  }
]"
E07000044,"[
  {
    ""latitude"": 51.0184,
    ""longitude"": -3.8307,
    ""name"": ""South Molton""
  },
  {
    ""latitude"": 51.0801,
    ""longitude"": -4.0633,
    ""name"": ""Barnstaple""
  },
  {
    ""latitude"": 51.2095,
    ""longitude"": -4.1266,
    ""name"": ""Ilfracombe""
  },
  {
    ""latitude"": 51.1089,
    ""longitude"": -4.1613,
    ""name"": ""Braunton""
  },
  {
    ""latitude"": 51.2293,
    ""longitude"": -3.8358,
    ""name"": ""Lynton""
  },
  {
    ""latitude"": 50.9139,
    ""longitude"": -3.9088,
    ""name"": ""Chulmleigh""
  },
  {
    ""latitude"": 51.1719,
    ""longitude"": -4.2071,
    ""name"": ""Woolacombe""
  },
  {
    ""latitude"": 51.2046,
    ""longitude"": -4.0401,
    ""name"": ""Combe Martin""
  },
  {
    ""latitude"": 50.9539,
    ""longitude"": -3.7865,
    ""name"": ""Witheridge""
  },
  {
    ""latitude"": 51.0733,
    ""longitude"": -4.1086,
    ""name"": ""Fremington""
  }
]"
E07000045,"[
  {
    ""latitude"": 51.8642,
    ""longitude"": -1.8782,
    ""name"": ""Cotswold""
  },
  {
    ""latitude"": 51.7174,
    ""longitude"": -1.9682,
    ""name"": ""Cirencester""
  },
  {
    ""latitude"": 51.6387,
    ""longitude"": -2.1584,
    ""name"": ""Tetbury""
  },
  {
    ""latitude"": 51.9925,
    ""longitude"": -1.7033,
    ""name"": ""Moreton-in-Marsh""
  },
  {
    ""latitude"": 51.9301,
    ""longitude"": -1.7266,
    ""name"": ""Stow-on-the-Wold""
  },
  {
    ""latitude"": 51.8845,
    ""longitude"": -1.7651,
    ""name"": ""Bourton-on-the-Water""
  },
  {
    ""latitude"": 51.7082,
    ""longitude"": -1.7798,
    ""name"": ""Fairford""
  },
  {
    ""latitude"": 51.8294,
    ""longitude"": -1.8367,
    ""name"": ""Northleach""
  },
  {
    ""latitude"": 51.6949,
    ""longitude"": -1.6918,
    ""name"": ""Lechlade""
  },
  {
    ""latitude"": 51.6871,
    ""longitude"": -1.9177,
    ""name"": ""South Cerney""
  }
]"
E07000046,"[
  {
    ""latitude"": 50.9537,
    ""longitude"": -4.2346,
    ""name"": ""Torridge""
  },
  {
    ""latitude"": 51.0186,
    ""longitude"": -4.2065,
    ""name"": ""Bideford""
  },
  {
    ""latitude"": 50.9547,
    ""longitude"": -4.1425,
    ""name"": ""Great Torrington""
  },
  {
    ""latitude"": 50.8118,
    ""longitude"": -4.3531,
    ""name"": ""Holsworthy""
  },
  {
    ""latitude"": 51.0539,
    ""longitude"": -4.1919,
    ""name"": ""Appledore""
  },
  {
    ""latitude"": 51.0394,
    ""longitude"": -4.2133,
    ""name"": ""Northam""
  },
  {
    ""latitude"": 50.9833,
    ""longitude"": -4.4833,
    ""name"": ""Hartland""
  },
  {
    ""latitude"": 51.0419,
    ""longitude"": -4.2472,
    ""name"": ""Westward Ho!""
  },
  {
    ""latitude"": 50.8333,
    ""longitude"": -3.9,
    ""name"": ""Winkleigh""
  },
  {
    ""latitude"": 50.8833,
    ""longitude"": -4.4167,
    ""name"": ""Bradworthy""
  }
]"
E07000047,"[
  {
    ""latitude"": 51.7174,
    ""longitude"": -1.9682,
    ""name"": ""Cirencester""
  },
  {
    ""latitude"": 51.6386,
    ""longitude"": -2.1584,
    ""name"": ""Tetbury""
  },
  {
    ""latitude"": 51.71,
    ""longitude"": -1.78,
    ""name"": ""Fairford""
  },
  {
    ""latitude"": 51.6949,
    ""longitude"": -1.6918,
    ""name"": ""Lechlade""
  },
  {
    ""latitude"": 51.6671,
    ""longitude"": -1.9177,
    ""name"": ""South Cerney""
  },
  {
    ""latitude"": 51.6681,
    ""longitude"": -2.0236,
    ""name"": ""Kemble""
  },
  {
    ""latitude"": 51.691,
    ""longitude"": -1.879,
    ""name"": ""Down Ampney""
  },
  {
    ""latitude"": 51.8294,
    ""longitude"": -1.8367,
    ""name"": ""Northleach""
  },
  {
    ""latitude"": 51.885,
    ""longitude"": -1.765,
    ""name"": ""Bourton-on-the-Water""
  },
  {
    ""latitude"": 51.93,
    ""longitude"": -1.726,
    ""name"": ""Stow-on-the-Wold""
  }
]"
E07000061,"[
  {
    ""latitude"": 51.7361,
    ""longitude"": 0.4735,
    ""name"": ""Chelmsford""
  },
  {
    ""latitude"": 51.6433,
    ""longitude"": 0.6014,
    ""name"": ""South Woodham Ferrers""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.4872,
    ""name"": ""Great Baddow""
  },
  {
    ""latitude"": 51.75,
    ""longitude"": 0.4917,
    ""name"": ""Springfield""
  },
  {
    ""latitude"": 51.7333,
    ""longitude"": 0.4167,
    ""name"": ""Writtle""
  },
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.4667,
    ""name"": ""Broomfield""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": 0.4667,
    ""name"": ""Galleywood""
  },
  {
    ""latitude"": 51.7167,
    ""longitude"": 0.5833,
    ""name"": ""Danbury""
  },
  {
    ""latitude"": 51.6667,
    ""longitude"": 0.55,
    ""name"": ""Bicknacre""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": 0.4333,
    ""name"": ""Stock""
  }
]"
E07000062,"[
  {
    ""latitude"": 51.7676,
    ""longitude"": 0.1094,
    ""name"": ""Harlow""
  },
  {
    ""latitude"": 51.7792,
    ""longitude"": 0.1372,
    ""name"": ""Old Harlow""
  },
  {
    ""latitude"": 51.7569,
    ""longitude"": 0.1372,
    ""name"": ""Church Langley""
  },
  {
    ""latitude"": 51.7486,
    ""longitude"": 0.0917,
    ""name"": ""Potter Street""
  },
  {
    ""latitude"": 51.7831,
    ""longitude"": 0.1189,
    ""name"": ""Newhall""
  },
  {
    ""latitude"": 51.7553,
    ""longitude"": 0.0972,
    ""name"": ""Staple Tye""
  },
  {
    ""latitude"": 51.7722,
    ""longitude"": 0.1028,
    ""name"": ""The Stow""
  },
  {
    ""latitude"": 51.7583,
    ""longitude"": 0.1056,
    ""name"": ""Bush Fair""
  },
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.1033,
    ""name"": ""Harlow Town Centre""
  },
  {
    ""latitude"": 51.7667,
    ""longitude"": 0.0833,
    ""name"": ""Katherines""
  }
]"
E07000063,"[
  {
    ""latitude"": 51.75,
    ""longitude"": -2.2167,
    ""name"": ""Stroud""
  },
  {
    ""latitude"": 51.6806,
    ""longitude"": -2.3553,
    ""name"": ""Dursley""
  },
  {
    ""latitude"": 51.75,
    ""longitude"": -2.2833,
    ""name"": ""Stonehouse""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": -2.2167,
    ""name"": ""Nailsworth""
  },
  {
    ""latitude"": 51.6333,
    ""longitude"": -2.35,
    ""name"": ""Wotton-under-Edge""
  },
  {
    ""latitude"": 51.6917,
    ""longitude"": -2.4583,
    ""name"": ""Berkeley""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": -2.1833,
    ""name"": ""Minchinhampton""
  },
  {
    ""latitude"": 51.7,
    ""longitude"": -2.3667,
    ""name"": ""Cam""
  },
  {
    ""latitude"": 51.7833,
    ""longitude"": -2.1833,
    ""name"": ""Painswick""
  },
  {
    ""latitude"": 51.7333,
    ""longitude"": -2.15,
    ""name"": ""Chalford""
  }
]"
E07000064,"[
  {
    ""latitude"": 53.1785,
    ""longitude"": -1.6178,
    ""name"": ""Derbyshire Dales""
  },
  {
    ""latitude"": 53.1385,
    ""longitude"": -1.5492,
    ""name"": ""Matlock""
  },
  {
    ""latitude"": 53.2126,
    ""longitude"": -1.6756,
    ""name"": ""Bakewell""
  },
  {
    ""latitude"": 53.0196,
    ""longitude"": -1.7329,
    ""name"": ""Ashbourne""
  },
  {
    ""latitude"": 53.0874,
    ""longitude"": -1.5746,
    ""name"": ""Wirksworth""
  },
  {
    ""latitude"": 53.1654,
    ""longitude"": -1.5998,
    ""name"": ""Darley Dale""
  },
  {
    ""latitude"": 53.3307,
    ""longitude"": -1.6506,
    ""name"": ""Hathersage""
  },
  {
    ""latitude"": 53.2777,
    ""longitude"": -1.7747,
    ""name"": ""Tideswell""
  },
  {
    ""latitude"": 53.2461,
    ""longitude"": -1.6217,
    ""name"": ""Baslow""
  },
  {
    ""latitude"": 53.1092,
    ""longitude"": -1.5563,
    ""name"": ""Cromford""
  }
]"
E07000065,"[
  {
    ""latitude"": 50.6083,
    ""longitude"": -2.4543,
    ""name"": ""Weymouth""
  },
  {
    ""latitude"": 50.7135,
    ""longitude"": -2.4397,
    ""name"": ""Dorchester""
  },
  {
    ""latitude"": 50.6297,
    ""longitude"": -2.5143,
    ""name"": ""Chickerell""
  },
  {
    ""latitude"": 50.548,
    ""longitude"": -2.4432,
    ""name"": ""Portland""
  },
  {
    ""latitude"": 50.7331,
    ""longitude"": -2.7577,
    ""name"": ""Bridport""
  },
  {
    ""latitude"": 50.9486,
    ""longitude"": -2.5177,
    ""name"": ""Sherborne""
  },
  {
    ""latitude"": 50.8092,
    ""longitude"": -2.7392,
    ""name"": ""Beaminster""
  },
  {
    ""latitude"": 50.7255,
    ""longitude"": -2.935,
    ""name"": ""Lyme Regis""
  },
  {
    ""latitude"": 50.7386,
    ""longitude"": -2.8909,
    ""name"": ""Charmouth""
  },
  {
    ""latitude"": 50.7767,
    ""longitude"": -2.5702,
    ""name"": ""Maiden Newton""
  }
]"
E07000066,"[
  {
    ""latitude"": 51.5762,
    ""longitude"": 0.4923,
    ""name"": ""Basildon""
  },
  {
    ""latitude"": 51.6292,
    ""longitude"": 0.4189,
    ""name"": ""Billericay""
  },
  {
    ""latitude"": 51.6125,
    ""longitude"": 0.5167,
    ""name"": ""Wickford""
  },
  {
    ""latitude"": 51.5667,
    ""longitude"": 0.4333,
    ""name"": ""Laindon""
  },
  {
    ""latitude"": 51.5667,
    ""longitude"": 0.5167,
    ""name"": ""Pitsea""
  },
  {
    ""latitude"": 51.5583,
    ""longitude"": 0.4833,
    ""name"": ""Vange""
  },
  {
    ""latitude"": 51.5583,
    ""longitude"": 0.4167,
    ""name"": ""Langdon Hills""
  },
  {
    ""latitude"": 51.6083,
    ""longitude"": 0.4333,
    ""name"": ""Great Burstead""
  },
  {
    ""latitude"": 51.6333,
    ""longitude"": 0.4833,
    ""name"": ""Ramsden Bellhouse""
  },
  {
    ""latitude"": 51.5917,
    ""longitude"": 0.4667,
    ""name"": ""Noak Bridge""
  }
]"
E06000012,"[
  {
    ""latitude"": 53.6,
    ""longitude"": -0.65,
    ""name"": ""North Lincolnshire""
  },
  {
    ""latitude"": 53.59,
    ""longitude"": -0.65,
    ""name"": ""Scunthorpe""
  },
  {
    ""latitude"": 53.55,
    ""longitude"": -0.49,
    ""name"": ""Brigg""
  },
  {
    ""latitude"": 53.68,
    ""longitude"": -0.44,
    ""name"": ""Barton-upon-Humber""
  },
  {
    ""latitude"": 53.65,
    ""longitude"": -0.6,
    ""name"": ""Winterton""
  },
  {
    ""latitude"": 53.52,
    ""longitude"": -0.82,
    ""name"": ""Epworth""
  },
  {
    ""latitude"": 53.6,
    ""longitude"": -0.83,
    ""name"": ""Crowle""
  },
  {
    ""latitude"": 53.46,
    ""longitude"": -0.59,
    ""name"": ""Kirton in Lindsey""
  },
  {
    ""latitude"": 53.55,
    ""longitude"": -0.63,
    ""name"": ""Messingham""
  },
  {
    ""latitude"": 53.57,
    ""longitude"": -0.67,
    ""name"": ""Bottesford""
  }
]"
E06000013,"[
  {
    ""latitude"": 53.567,
    ""longitude"": -0.1277,
    ""name"": ""North East Lincolnshire""
  },
  {
    ""latitude"": 53.5595,
    ""longitude"": -0.0817,
    ""name"": ""Grimsby""
  },
  {
    ""latitude"": 53.5593,
    ""longitude"": -0.0283,
    ""name"": ""Cleethorpes""
  },
  {
    ""latitude"": 53.6122,
    ""longitude"": -0.2107,
    ""name"": ""Immingham""
  },
  {
    ""latitude"": 53.5217,
    ""longitude"": -0.0983,
    ""name"": ""Waltham""
  },
  {
    ""latitude"": 53.5367,
    ""longitude"": -0.035,
    ""name"": ""Humberston""
  },
  {
    ""latitude"": 53.5333,
    ""longitude"": -0.15,
    ""name"": ""Laceby""
  },
  {
    ""latitude"": 53.5167,
    ""longitude"": -0.0833,
    ""name"": ""New Waltham""
  },
  {
    ""latitude"": 53.5833,
    ""longitude"": -0.1667,
    ""name"": ""Healing""
  },
  {
    ""latitude"": 53.5667,
    ""longitude"": -0.1333,
    ""name"": ""Great Coates""
  }
]"
E06000014,"[
  {
    ""latitude"": 53.96,
    ""longitude"": -1.0872,
    ""name"": ""York""
  },
  {
    ""latitude"": 53.9561,
    ""longitude"": -1.1214,
    ""name"": ""Acomb""
  },
  {
    ""latitude"": 53.935,
    ""longitude"": -1.0677,
    ""name"": ""Fulford""
  },
  {
    ""latitude"": 54,
    ""longitude"": -1.0833,
    ""name"": ""Haxby""
  },
  {
    ""latitude"": 53.9833,
    ""longitude"": -1.05,
    ""name"": ""Huntington""
  },
  {
    ""latitude"": 54.0333,
    ""longitude"": -1.0333,
    ""name"": ""Strensall""
  },
  {
    ""latitude"": 53.9167,
    ""longitude"": -1.1,
    ""name"": ""Bishopthorpe""
  },
  {
    ""latitude"": 53.9333,
    ""longitude"": -1.15,
    ""name"": ""Copmanthorpe""
  },
  {
    ""latitude"": 53.9667,
    ""longitude"": -0.9833,
    ""name"": ""Dunnington""
  },
  {
    ""latitude"": 53.9833,
    ""longitude"": -1.15,
    ""name"": ""Poppleton""
  }
]"
E06000015,"[
  {
    ""latitude"": 52.9225,
    ""longitude"": -1.4746,
    ""name"": ""Derby""
  },
  {
    ""latitude"": 52.9078,
    ""longitude"": -1.4841,
    ""name"": ""Normanton""
  },
  {
    ""latitude"": 52.9536,
    ""longitude"": -1.4918,
    ""name"": ""Allestree""
  },
  {
    ""latitude"": 52.9108,
    ""longitude"": -1.5429,
    ""name"": ""Mickleover""
  },
  {
    ""latitude"": 52.9167,
    ""longitude"": -1.4022,
    ""name"": ""Spondon""
  },
  {
    ""latitude"": 52.9,
    ""longitude"": -1.5168,
    ""name"": ""Littleover""
  },
  {
    ""latitude"": 52.9389,
    ""longitude"": -1.4269,
    ""name"": ""Oakwood""
  },
  {
    ""latitude"": 52.8986,
    ""longitude"": -1.4469,
    ""name"": ""Alvaston""
  },
  {
    ""latitude"": 52.9306,
    ""longitude"": -1.4397,
    ""name"": ""Chaddesden""
  },
  {
    ""latitude"": 52.9389,
    ""longitude"": -1.4794,
    ""name"": ""Darley Abbey""
  }
]"
E06000016,"[
  {
    ""latitude"": 52.6369,
    ""longitude"": -1.1398,
    ""name"": ""Leicester""
  },
  {
    ""latitude"": 52.6553,
    ""longitude"": -1.1247,
    ""name"": ""Belgrave""
  },
  {
    ""latitude"": 52.6167,
    ""longitude"": -1.0833,
    ""name"": ""Evington""
  },
  {
    ""latitude"": 52.6,
    ""longitude"": -1.0833,
    ""name"": ""Oadby""
  },
  {
    ""latitude"": 52.5833,
    ""longitude"": -1.0917,
    ""name"": ""Wigston""
  },
  {
    ""latitude"": 52.6167,
    ""longitude"": -1.1833,
    ""name"": ""Braunstone""
  },
  {
    ""latitude"": 52.6667,
    ""longitude"": -1.1667,
    ""name"": ""Beaumont Leys""
  },
  {
    ""latitude"": 52.6292,
    ""longitude"": -1.125,
    ""name"": ""Highfields""
  },
  {
    ""latitude"": 52.6083,
    ""longitude"": -1.1167,
    ""name"": ""Knighton""
  },
  {
    ""latitude"": 52.625,
    ""longitude"": -1.1083,
    ""name"": ""Stoneygate""
  }
]"
E06000017,"[
  {
    ""latitude"": 52.65,
    ""longitude"": -0.65,
    ""name"": ""Rutland""
  },
  {
    ""latitude"": 52.67,
    ""longitude"": -0.73,
    ""name"": ""Oakham""
  },
  {
    ""latitude"": 52.59,
    ""longitude"": -0.72,
    ""name"": ""Uppingham""
  },
  {
    ""latitude"": 52.68,
    ""longitude"": -0.61,
    ""name"": ""Empingham""
  },
  {
    ""latitude"": 52.63,
    ""longitude"": -0.55,
    ""name"": ""Ketton""
  },
  {
    ""latitude"": 52.71,
    ""longitude"": -0.64,
    ""name"": ""Cottesmore""
  },
  {
    ""latitude"": 52.64,
    ""longitude"": -0.6,
    ""name"": ""Edith Weston""
  },
  {
    ""latitude"": 52.68,
    ""longitude"": -0.48,
    ""name"": ""Ryhall""
  },
  {
    ""latitude"": 52.73,
    ""longitude"": -0.7,
    ""name"": ""Market Overton""
  },
  {
    ""latitude"": 52.69,
    ""longitude"": -0.75,
    ""name"": ""Langham""
  }
]"
E06000018,"[
  {
    ""latitude"": 52.5725,
    ""longitude"": -0.2405,
    ""name"": ""Peterborough City Centre""
  },
  {
    ""latitude"": 52.5911,
    ""longitude"": -0.2336,
    ""name"": ""Dogsthorpe""
  },
  {
    ""latitude"": 52.5458,
    ""longitude"": -0.2833,
    ""name"": ""Orton Longueville""
  },
  {
    ""latitude"": 52.5864,
    ""longitude"": -0.2697,
    ""name"": ""Bretton""
  },
  {
    ""latitude"": 52.6103,
    ""longitude"": -0.2631,
    ""name"": ""Werrington""
  },
  {
    ""latitude"": 52.5319,
    ""longitude"": -0.2519,
    ""name"": ""Hampton""
  },
  {
    ""latitude"": 52.5569,
    ""longitude"": -0.2097,
    ""name"": ""Stanground""
  },
  {
    ""latitude"": 52.6,
    ""longitude"": -0.2508,
    ""name"": ""Paston""
  },
  {
    ""latitude"": 52.5611,
    ""longitude"": -0.2319,
    ""name"": ""Fletton""
  },
  {
    ""latitude"": 52.58,
    ""longitude"": -0.2472,
    ""name"": ""Millfield""
  }
]"
E06000019,"[
  {
    ""latitude"": 52.0567,
    ""longitude"": -2.7183,
    ""name"": ""Hereford""
  },
  {
    ""latitude"": 52.2269,
    ""longitude"": -2.7369,
    ""name"": ""Leominster""
  },
  {
    ""latitude"": 51.9146,
    ""longitude"": -2.5843,
    ""name"": ""Ross-on-Wye""
  },
  {
    ""latitude"": 52.0339,
    ""longitude"": -2.4214,
    ""name"": ""Ledbury""
  },
  {
    ""latitude"": 52.1886,
    ""longitude"": -2.5038,
    ""name"": ""Bromyard""
  },
  {
    ""latitude"": 52.2019,
    ""longitude"": -3.0278,
    ""name"": ""Kington""
  },
  {
    ""latitude"": 52.1594,
    ""longitude"": -2.8692,
    ""name"": ""Weobley""
  },
  {
    ""latitude"": 52.2181,
    ""longitude"": -2.8969,
    ""name"": ""Pembridge""
  },
  {
    ""latitude"": 52.0214,
    ""longitude"": -2.5967,
    ""name"": ""Fownhope""
  },
  {
    ""latitude"": 52.0794,
    ""longitude"": -2.3594,
    ""name"": ""Colwall""
  }
]"
E06000020,"[
  {
    ""latitude"": 52.6784,
    ""longitude"": -2.449,
    ""name"": ""Telford""
  },
  {
    ""latitude"": 52.7001,
    ""longitude"": -2.5151,
    ""name"": ""Wellington""
  },
  {
    ""latitude"": 52.6336,
    ""longitude"": -2.4428,
    ""name"": ""Madeley""
  },
  {
    ""latitude"": 52.6911,
    ""longitude"": -2.4428,
    ""name"": ""Oakengates""
  },
  {
    ""latitude"": 52.6464,
    ""longitude"": -2.4637,
    ""name"": ""Dawley""
  },
  {
    ""latitude"": 52.7667,
    ""longitude"": -2.3778,
    ""name"": ""Newport""
  },
  {
    ""latitude"": 52.7119,
    ""longitude"": -2.4294,
    ""name"": ""Donnington""
  },
  {
    ""latitude"": 52.7086,
    ""longitude"": -2.4872,
    ""name"": ""Hadley""
  },
  {
    ""latitude"": 52.6284,
    ""longitude"": -2.4882,
    ""name"": ""Ironbridge""
  },
  {
    ""latitude"": 52.6667,
    ""longitude"": -2.3731,
    ""name"": ""Shifnal""
  }
]"
E06000021,"[
  {
    ""latitude"": 51.4543,
    ""longitude"": -0.9781,
    ""name"": ""Reading""
  },
  {
    ""latitude"": 51.4675,
    ""longitude"": -0.9724,
    ""name"": ""Caversham""
  },
  {
    ""latitude"": 51.4561,
    ""longitude"": -1.0278,
    ""name"": ""Tilehurst""
  },
  {
    ""latitude"": 51.4519,
    ""longitude"": -0.9097,
    ""name"": ""Woodley""
  },
  {
    ""latitude"": 51.4408,
    ""longitude"": -0.9347,
    ""name"": ""Earley""
  },
  {
    ""latitude"": 51.4333,
    ""longitude"": -0.9667,
    ""name"": ""Whitley""
  },
  {
    ""latitude"": 51.4486,
    ""longitude"": -1.0069,
    ""name"": ""Southcote""
  },
  {
    ""latitude"": 51.4428,
    ""longitude"": -1.0431,
    ""name"": ""Calcot""
  },
  {
    ""latitude"": 51.4486,
    ""longitude"": -0.9747,
    ""name"": ""Coley""
  },
  {
    ""latitude"": 51.4583,
    ""longitude"": -0.9667,
    ""name"": ""Newtown""
  }
]"
E06000022,"[
  {
    ""latitude"": 51.3751,
    ""longitude"": -2.359,
    ""name"": ""Bath""
  },
  {
    ""latitude"": 51.4173,
    ""longitude"": -2.4973,
    ""name"": ""Keynsham""
  },
  {
    ""latitude"": 51.2854,
    ""longitude"": -2.4827,
    ""name"": ""Midsomer Norton""
  },
  {
    ""latitude"": 51.2923,
    ""longitude"": -2.4486,
    ""name"": ""Radstock""
  },
  {
    ""latitude"": 51.3173,
    ""longitude"": -2.4219,
    ""name"": ""Peasedown St John""
  },
  {
    ""latitude"": 51.4066,
    ""longitude"": -2.4601,
    ""name"": ""Saltford""
  },
  {
    ""latitude"": 51.3007,
    ""longitude"": -2.5005,
    ""name"": ""Paulton""
  },
  {
    ""latitude"": 51.3667,
    ""longitude"": -2.6166,
    ""name"": ""Chew Magna""
  },
  {
    ""latitude"": 51.4066,
    ""longitude"": -2.3206,
    ""name"": ""Batheaston""
  },
  {
    ""latitude"": 51.33,
    ""longitude"": -2.47,
    ""name"": ""Timsbury""
  }
]"
